# BUSCO version is: 5.8.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
446031at33208	Complete	Aip_001537-T1	351.4	242	https://v10-1.orthodb.org/?query=446031at33208	Arrestin-like, N-terminal
447320at33208	Complete	Aip_001133-T1	217.5	233	https://v10-1.orthodb.org/?query=447320at33208	WD40 repeat
447400at33208	Complete	Aip_000562-T1	145.7	164	https://v10-1.orthodb.org/?query=447400at33208	Cyclin Pas1/PHO80 domain containing 1
448196at33208	Complete	Aip_011885-T1	375.9	220	https://v10-1.orthodb.org/?query=448196at33208	Ribosomal protein S8e/ribosomal biogenesis NSA2
448514at33208	Complete	Aip_027237-T1	212.8	188	https://v10-1.orthodb.org/?query=448514at33208	WD40 repeat
449056at33208	Complete	Aip_010819-T1	215.1	198	https://v10-1.orthodb.org/?query=449056at33208	CDK-activating kinase assembly factor MAT1
449139at33208	Duplicated	Aip_030379-T1	322.2	207	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449139at33208	Duplicated	Aip_029843-T1	288.1	179	https://v10-1.orthodb.org/?query=449139at33208	WD40 repeat
449189at33208	Complete	Aip_004480-T1	621.7	403	https://v10-1.orthodb.org/?query=449189at33208	Eukaryotic translation initiation factor 3 subunit L
450643at33208	Complete	Aip_022082-T1	157.5	198	https://v10-1.orthodb.org/?query=450643at33208	BCP1 family
450785at33208	Complete	Aip_023884-T1	130.7	93	https://v10-1.orthodb.org/?query=450785at33208	Ribosomal protein L3
451242at33208	Complete	Aip_010839-T1	214.3	208	https://v10-1.orthodb.org/?query=451242at33208	General transcription factor IIH subunit 3
451957at33208	Complete	Aip_003340-T1	446.1	274	https://v10-1.orthodb.org/?query=451957at33208	ASH2 like histone lysine methyltransferase complex subunit
452208at33208	Complete	Aip_011032-T1	264.5	192	https://v10-1.orthodb.org/?query=452208at33208	UNC-50
452499at33208	Complete	Aip_010070-T1	342.5	273	https://v10-1.orthodb.org/?query=452499at33208	carnosine N-methyltransferase
452574at33208	Complete	Aip_014927-T1	475.4	384	https://v10-1.orthodb.org/?query=452574at33208	Mannosyltransferase
453049at33208	Complete	Aip_003778-T1	350.4	362	https://v10-1.orthodb.org/?query=453049at33208	Sin1, middle CRIM domain
453052at33208	Complete	Aip_014468-T1	411.7	329	https://v10-1.orthodb.org/?query=453052at33208	WD40 repeat
453056at33208	Complete	Aip_005376-T1	516.6	369	https://v10-1.orthodb.org/?query=453056at33208	COP9 signalosome complex subunit 3
453687at33208	Complete	Aip_024219-T1	365.1	280	https://v10-1.orthodb.org/?query=453687at33208	Diphosphomevalonate decarboxylase
454911at33208	Complete	Aip_012075-T1	703.0	624	https://v10-1.orthodb.org/?query=454911at33208	Vacuolar protein sorting-associated protein 54, C-terminal
455512at33208	Duplicated	Aip_000381-T1	211.6	179	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455512at33208	Duplicated	Aip_002065-T1	212.2	160	https://v10-1.orthodb.org/?query=455512at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
455941at33208	Complete	Aip_010686-T1	275.8	238	https://v10-1.orthodb.org/?query=455941at33208	Target SNARE coiled-coil homology domain
456998at33208	Complete	Aip_002138-T1	224.6	216	https://v10-1.orthodb.org/?query=456998at33208	DnaJ domain
457777at33208	Complete	Aip_024893-T1	549.9	320	https://v10-1.orthodb.org/?query=457777at33208	COP9 signalosome complex subunit 4, helix turn helix domain
458807at33208	Complete	Aip_016969-T1	411.4	250	https://v10-1.orthodb.org/?query=458807at33208	Eukaryotic translation initiation factor 3 subunit I
458974at33208	Complete	Aip_016547-T1	148.2	144	https://v10-1.orthodb.org/?query=458974at33208	Sas10 C-terminal domain
458988at33208	Complete	Aip_015061-T1	658.3	463	https://v10-1.orthodb.org/?query=458988at33208	negative elongation factor C/D
459253at33208	Complete	Aip_012781-T1	327.9	212	https://v10-1.orthodb.org/?query=459253at33208	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
460044at33208	Complete	Aip_010700-T1	447.5	306	https://v10-1.orthodb.org/?query=460044at33208	Uncharacterised protein family UPF0183
460518at33208	Complete	Aip_025654-T1	204.0	121	https://v10-1.orthodb.org/?query=460518at33208	Galactose-1-phosphate uridyl transferase, C-terminal
461123at33208	Complete	Aip_019162-T1	174.2	175	https://v10-1.orthodb.org/?query=461123at33208	TAP46-like protein
461193at33208	Complete	Aip_004931-T1	244.0	196	https://v10-1.orthodb.org/?query=461193at33208	Translocation protein Sec62
462325at33208	Complete	Aip_014320-T1	375.9	295	https://v10-1.orthodb.org/?query=462325at33208	Actin family
462897at33208	Complete	Aip_019484-T1	425.2	336	https://v10-1.orthodb.org/?query=462897at33208	FAD/NAD(P)-binding domain
463071at33208	Complete	Aip_011027-T1	289.1	251	https://v10-1.orthodb.org/?query=463071at33208	WD40 repeat
464204at33208	Complete	Aip_030120-T1	348.5	238	https://v10-1.orthodb.org/?query=464204at33208	Winged helix-like DNA-binding domain superfamily
464243at33208	Complete	Aip_002867-T1	61.2	83	https://v10-1.orthodb.org/?query=464243at33208	INO80 complex subunit B
464286at33208	Complete	Aip_007429-T1	318.1	319	https://v10-1.orthodb.org/?query=464286at33208	Tetratricopeptide repeat
464312at33208	Complete	Aip_015517-T1	274.5	277	https://v10-1.orthodb.org/?query=464312at33208	Membrane-bound transcription factor site-2 protease
464987at33208	Complete	Aip_012601-T1	269.1	166	https://v10-1.orthodb.org/?query=464987at33208	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
465092at33208	Complete	Aip_024604-T1	328.9	221	https://v10-1.orthodb.org/?query=465092at33208	cyclin-K
465401at33208	Complete	Aip_015614-T1	257.4	210	https://v10-1.orthodb.org/?query=465401at33208	Glycosyl transferase, family 31
465512at33208	Complete	Aip_002344-T1	953.5	810	https://v10-1.orthodb.org/?query=465512at33208	Integrator complex subunit 2
465651at33208	Complete	Aip_001954-T1	139.9	150	https://v10-1.orthodb.org/?query=465651at33208	U6 snRNA phosphodiesterase
465703at33208	Complete	Aip_005588-T1	284.7	204	https://v10-1.orthodb.org/?query=465703at33208	Tetratricopeptide repeat
465933at33208	Complete	Aip_014436-T1	316.6	231	https://v10-1.orthodb.org/?query=465933at33208	NADH dehydrogenase 
466616at33208	Complete	Aip_006277-T1	435.8	330	https://v10-1.orthodb.org/?query=466616at33208	Nucleolar complex protein 2
466942at33208	Complete	Aip_005061-T1	185.5	187	https://v10-1.orthodb.org/?query=466942at33208	peroxisome biogenesis factor 2
467106at33208	Complete	Aip_008479-T1	337.1	253	https://v10-1.orthodb.org/?query=467106at33208	Zinc finger, CCCH-type
467142at33208	Duplicated	Aip_025963-T1	294.8	315	https://v10-1.orthodb.org/?query=467142at33208	F-box domain
467142at33208	Duplicated	Aip_028448-T1	297.2	313	https://v10-1.orthodb.org/?query=467142at33208	F-box domain
467744at33208	Duplicated	Aip_020473-T2	303.8	263	https://v10-1.orthodb.org/?query=467744at33208	TMEM115/Pdh1/Rbl19
467744at33208	Duplicated	Aip_020473-T1	271.4	249	https://v10-1.orthodb.org/?query=467744at33208	TMEM115/Pdh1/Rbl19
468248at33208	Complete	Aip_011824-T1	413.0	270	https://v10-1.orthodb.org/?query=468248at33208	Vacuole membrane protein 1
468359at33208	Complete	Aip_016516-T1	427.7	325	https://v10-1.orthodb.org/?query=468359at33208	CCR4-NOT transcription complex subunit 11
468631at33208	Complete	Aip_014283-T2	179.1	175	https://v10-1.orthodb.org/?query=468631at33208	ATP synthase mitochondrial F1 complex assembly factor 2
468710at33208	Complete	Aip_003410-T1	150.9	159	https://v10-1.orthodb.org/?query=468710at33208	RDD
468757at33208	Complete	Aip_013518-T1	358.7	270	https://v10-1.orthodb.org/?query=468757at33208	XPG N-terminal
469367at33208	Complete	Aip_010492-T1	338.6	275	https://v10-1.orthodb.org/?query=469367at33208	Intra-flagellar transport protein 57
470197at33208	Complete	Aip_002677-T1	295.3	314	https://v10-1.orthodb.org/?query=470197at33208	WD40 repeat
470523at33208	Complete	Aip_007668-T1	255.0	196	https://v10-1.orthodb.org/?query=470523at33208	Galactosyltransferase, C-terminal
471608at33208	Complete	Aip_021121-T1	319.0	215	https://v10-1.orthodb.org/?query=471608at33208	Tetrapyrrole methylase
471787at33208	Complete	Aip_006201-T1	391.7	271	https://v10-1.orthodb.org/?query=471787at33208	Thyroid hormone receptor interactor 4
472313at33208	Complete	Aip_008388-T1	382.4	250	https://v10-1.orthodb.org/?query=472313at33208	Electron transfer flavoprotein, alpha subunit, C-terminal
472352at33208	Complete	Aip_010794-T1	198.2	215	https://v10-1.orthodb.org/?query=472352at33208	WD40 repeat
473106at33208	Complete	Aip_015626-T1	416.5	273	https://v10-1.orthodb.org/?query=473106at33208	DNA/RNA-binding protein KIN17
474144at33208	Complete	Aip_011320-T1	254.5	195	https://v10-1.orthodb.org/?query=474144at33208	60S ribosomal protein L6
474302at33208	Complete	Aip_002908-T1	252.4	264	https://v10-1.orthodb.org/?query=474302at33208	Eukaryotic translation initiation factor 2B subunit gamma
474387at33208	Complete	Aip_022102-T1	357.6	271	https://v10-1.orthodb.org/?query=474387at33208	DNA methyltransferase 1-associated 1
475826at33208	Complete	Aip_022318-T1	232.0	209	https://v10-1.orthodb.org/?query=475826at33208	Transcription initiation factor IIE subunit beta
476036at33208	Complete	Aip_007741-T1	340.0	239	https://v10-1.orthodb.org/?query=476036at33208	protein MEMO1
477052at33208	Complete	Aip_017092-T1	332.5	233	https://v10-1.orthodb.org/?query=477052at33208	ubiA prenyltransferase domain-containing protein 1
477939at33208	Fragmented	Aip_022944-T1	155.2	138	https://v10-1.orthodb.org/?query=477939at33208	MOFRL domain
477998at33208	Complete	Aip_007017-T1	331.1	459	https://v10-1.orthodb.org/?query=477998at33208	Nucleoporin Nup88
478073at33208	Complete	Aip_013492-T1	402.8	227	https://v10-1.orthodb.org/?query=478073at33208	Ribosomal protein L2
478984at33208	Complete	Aip_005783-T1	347.3	243	https://v10-1.orthodb.org/?query=478984at33208	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
480700at33208	Complete	Aip_014203-T1	175.0	161	https://v10-1.orthodb.org/?query=480700at33208	Translin family
480735at33208	Complete	Aip_017988-T1	323.8	244	https://v10-1.orthodb.org/?query=480735at33208	Coatomer subunit epsilon
481557at33208	Complete	Aip_001898-T1	244.3	273	https://v10-1.orthodb.org/?query=481557at33208	Ribosome biogenesis protein NOP53
482691at33208	Complete	Aip_008970-T1	417.6	247	https://v10-1.orthodb.org/?query=482691at33208	Autophagy-related protein 3
483489at33208	Complete	Aip_018012-T1	275.5	243	https://v10-1.orthodb.org/?query=483489at33208	AAR2, C-terminal
485003at33208	Complete	Aip_015851-T1	283.4	206	https://v10-1.orthodb.org/?query=485003at33208	Autophagy protein 5
485696at33208	Complete	Aip_013241-T1	229.7	223	https://v10-1.orthodb.org/?query=485696at33208	checkpoint protein HUS1
486370at33208	Fragmented	Aip_022098-T1	192.1	166	https://v10-1.orthodb.org/?query=486370at33208	Tetratricopeptide repeat
486431at33208	Complete	Aip_009433-T1	413.0	389	https://v10-1.orthodb.org/?query=486431at33208	Small-subunit processome, Utp14
486743at33208	Complete	Aip_000555-T1	157.4	177	https://v10-1.orthodb.org/?query=486743at33208	Vesicle transport protein, Use1
486993at33208	Complete	Aip_016351-T1	311.8	248	https://v10-1.orthodb.org/?query=486993at33208	Chromosome 12 open reading frame 10
487873at33208	Complete	Aip_013609-T1	132.3	125	https://v10-1.orthodb.org/?query=487873at33208	COMM domain
487987at33208	Fragmented	Aip_026961-T1	92.8	94	https://v10-1.orthodb.org/?query=487987at33208	Mitochondrial inner membrane protease ATP23
488559at33208	Complete	Aip_000507-T1	204.2	170	https://v10-1.orthodb.org/?query=488559at33208	Eukaryotic translation initiation factor 3 subunit K
488635at33208	Complete	Aip_006305-T1	305.2	239	https://v10-1.orthodb.org/?query=488635at33208	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
489359at33208	Complete	Aip_023075-T1	179.5	205	https://v10-1.orthodb.org/?query=489359at33208	Renin receptor-like
489858at33208	Complete	Aip_001857-T1	216.9	142	https://v10-1.orthodb.org/?query=489858at33208	Zinc finger protein-like 1
489997at33208	Complete	Aip_010812-T1	301.3	309	https://v10-1.orthodb.org/?query=489997at33208	Helicase, C-terminal
490248at33208	Complete	Aip_006118-T1	213.7	167	https://v10-1.orthodb.org/?query=490248at33208	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
490961at33208	Complete	Aip_013184-T1	205.0	282	https://v10-1.orthodb.org/?query=490961at33208	Anticodon-binding
491252at33208	Duplicated	Aip_027942-T1	191.6	179	https://v10-1.orthodb.org/?query=491252at33208	Surfeit locus 1/Shy1
491252at33208	Duplicated	Aip_024295-T1	191.5	179	https://v10-1.orthodb.org/?query=491252at33208	Surfeit locus 1/Shy1
491289at33208	Complete	Aip_001337-T1	267.2	244	https://v10-1.orthodb.org/?query=491289at33208	solute carrier family 35 member E1
492033at33208	Complete	Aip_006804-T1	298.6	172	https://v10-1.orthodb.org/?query=492033at33208	glucose-induced degradation protein 4 homolog
493148at33208	Complete	Aip_020489-T1	118.6	158	https://v10-1.orthodb.org/?query=493148at33208	Spo11/DNA topoisomerase VI subunit A
493505at33208	Complete	Aip_008327-T1	318.5	189	https://v10-1.orthodb.org/?query=493505at33208	Class II aldolase/adducin N-terminal
493913at33208	Complete	Aip_006903-T1	423.5	330	https://v10-1.orthodb.org/?query=493913at33208	microfibrillar-associated protein 1
494057at33208	Complete	Aip_007258-T1	208.0	171	https://v10-1.orthodb.org/?query=494057at33208	Mediator of RNA polymerase II transcription subunit 18
495100at33208	Complete	Aip_018522-T1	284.0	190	https://v10-1.orthodb.org/?query=495100at33208	ATPase, AAA-type, conserved site
495175at33208	Complete	Aip_017608-T1	242.4	182	https://v10-1.orthodb.org/?query=495175at33208	Alanine racemase, N-terminal
495207at33208	Complete	Aip_026266-T1	274.0	239	https://v10-1.orthodb.org/?query=495207at33208	ATPase, BadF/BadG/BcrA/BcrD type
495311at33208	Complete	Aip_015242-T1	273.1	164	https://v10-1.orthodb.org/?query=495311at33208	PITH domain
495329at33208	Complete	Aip_004756-T1	206.4	177	https://v10-1.orthodb.org/?query=495329at33208	Exoribonuclease, phosphorolytic domain 1
495389at33208	Complete	Aip_011147-T1	136.9	157	https://v10-1.orthodb.org/?query=495389at33208	calcyclin-binding protein
495605at33208	Complete	Aip_016710-T1	395.9	228	https://v10-1.orthodb.org/?query=495605at33208	Brix domain
495802at33208	Missing
495926at33208	Complete	Aip_021026-T1	151.9	173	https://v10-1.orthodb.org/?query=495926at33208	tRNA intron endonuclease, catalytic domain-like
496070at33208	Complete	Aip_013245-T1	179.7	179	https://v10-1.orthodb.org/?query=496070at33208	RNase P subunit p30
496219at33208	Complete	Aip_003793-T1	398.7	249	https://v10-1.orthodb.org/?query=496219at33208	Brix domain
498535at33208	Complete	Aip_011298-T1	365.8	217	https://v10-1.orthodb.org/?query=498535at33208	Pre-mRNA-splicing factor Isy1
500261at33208	Complete	Aip_000029-T1	342.1	295	https://v10-1.orthodb.org/?query=500261at33208	Histone acetyltransferase type B catalytic subunit
500808at33208	Complete	Aip_009077-T1	386.4	307	https://v10-1.orthodb.org/?query=500808at33208	SET domain
501396at33208	Complete	Aip_010085-T1	298.7	170	https://v10-1.orthodb.org/?query=501396at33208	Pre-mRNA-splicing factor 38
501546at33208	Complete	Aip_009782-T1	135.4	146	https://v10-1.orthodb.org/?query=501546at33208	COP9 signalosome complex subunit 8
501788at33208	Complete	Aip_019688-T1	211.7	162	https://v10-1.orthodb.org/?query=501788at33208	Ribosomal protein S7 domain
502128at33208	Complete	Aip_000295-T1	405.9	249	https://v10-1.orthodb.org/?query=502128at33208	WD40 repeat
502407at33208	Complete	Aip_009096-T1	238.7	172	https://v10-1.orthodb.org/?query=502407at33208	dihydropteridine reductase
502429at33208	Complete	Aip_015283-T1	275.2	180	https://v10-1.orthodb.org/?query=502429at33208	GNAT domain
502584at33208	Complete	Aip_005481-T1	143.5	249	https://v10-1.orthodb.org/?query=502584at33208	Sarcoglycan complex subunit protein
502691at33208	Complete	Aip_016553-T1	354.9	206	https://v10-1.orthodb.org/?query=502691at33208	Dolichyl-phosphate mannosyltransferase subunit 1, catalytic
503333at33208	Complete	Aip_016840-T1	491.3	267	https://v10-1.orthodb.org/?query=503333at33208	GPN-loop GTPase
503828at33208	Complete	Aip_006403-T1	134.7	134	https://v10-1.orthodb.org/?query=503828at33208	Basic leucine zipper nuclear factor 1
504207at33208	Complete	Aip_001235-T1	447.3	310	https://v10-1.orthodb.org/?query=504207at33208	RNA 3'-terminal phosphate cyclase domain
504292at33208	Complete	Aip_023922-T1	244.6	178	https://v10-1.orthodb.org/?query=504292at33208	C2 domain
504691at33208	Complete	Aip_013144-T1	166.4	130	https://v10-1.orthodb.org/?query=504691at33208	Transmembrane protein 11
504731at33208	Complete	Aip_025235-T1	337.5	238	https://v10-1.orthodb.org/?query=504731at33208	Proliferating cell nuclear antigen
504912at33208	Complete	Aip_012778-T1	89.0	125	https://v10-1.orthodb.org/?query=504912at33208	Mitochondrial glycoprotein
505248at33208	Complete	Aip_003144-T1	240.4	170	https://v10-1.orthodb.org/?query=505248at33208	Small GTPase superfamily, ARF/SAR type
505718at33208	Complete	Aip_026327-T1	73.7	94	https://v10-1.orthodb.org/?query=505718at33208	phosphorylated adapter RNA export protein
508188at33208	Complete	Aip_024117-T1	289.0	230	https://v10-1.orthodb.org/?query=508188at33208	C-5 cytosine methyltransferase
508379at33208	Complete	Aip_004630-T1	191.3	132	https://v10-1.orthodb.org/?query=508379at33208	Mitochondrial import inner membrane translocase subunit Tim22
508986at33208	Duplicated	Aip_026669-T1	136.0	204	https://v10-1.orthodb.org/?query=508986at33208	Proteasome assembly chaperone 1
508986at33208	Duplicated	Aip_025142-T1	121.2	176	https://v10-1.orthodb.org/?query=508986at33208	Proteasome assembly chaperone 1
509494at33208	Complete	Aip_019202-T1	247.1	145	https://v10-1.orthodb.org/?query=509494at33208	60S ribosomal protein L18a
509816at33208	Complete	Aip_009889-T1	209.7	161	https://v10-1.orthodb.org/?query=509816at33208	Myc-type, basic helix-loop-helix (bHLH) domain
510174at33208	Complete	Aip_017394-T1	342.6	272	https://v10-1.orthodb.org/?query=510174at33208	Arf GTPase activating protein
510522at33208	Complete	Aip_025852-T1	211.7	199	https://v10-1.orthodb.org/?query=510522at33208	DnaJ domain
510581at33208	Complete	Aip_002776-T1	316.7	230	https://v10-1.orthodb.org/?query=510581at33208	Putative RNA methyltransferase
511272at33208	Complete	Aip_010402-T1	177.9	165	https://v10-1.orthodb.org/?query=511272at33208	GTP binding domain
511386at33208	Complete	Aip_016922-T1	447.4	458	https://v10-1.orthodb.org/?query=511386at33208	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
511575at33208	Complete	Aip_019647-T1	261.2	148	https://v10-1.orthodb.org/?query=511575at33208	Calcium load-activated calcium channel
511668at33208	Complete	Aip_001012-T1	213.4	181	https://v10-1.orthodb.org/?query=511668at33208	RNA transcription, translation and transport factor protein
514121at33208	Duplicated	Aip_000536-T1	285.6	214	https://v10-1.orthodb.org/?query=514121at33208	Leucine-rich repeat
514121at33208	Duplicated	Aip_013894-T1	257.7	158	https://v10-1.orthodb.org/?query=514121at33208	Leucine-rich repeat
514296at33208	Complete	Aip_015252-T1	231.7	136	https://v10-1.orthodb.org/?query=514296at33208	Anaphase-promoting complex subunit 10
514565at33208	Duplicated	Aip_008941-T1	362.0	191	https://v10-1.orthodb.org/?query=514565at33208	MOB kinase activator family
514565at33208	Duplicated	Aip_008941-T2	313.5	162	https://v10-1.orthodb.org/?query=514565at33208	MOB kinase activator family
514675at33208	Complete	Aip_027238-T1	230.4	203	https://v10-1.orthodb.org/?query=514675at33208	Signal recognition particle receptor, beta subunit
514698at33208	Complete	Aip_003854-T1	193.7	155	https://v10-1.orthodb.org/?query=514698at33208	UPF0428 family
514724at33208	Complete	Aip_007395-T1	181.9	156	https://v10-1.orthodb.org/?query=514724at33208	N-acetylglucosaminyl transferase component
514727at33208	Complete	Aip_000456-T1	74.7	248	https://v10-1.orthodb.org/?query=514727at33208	Mitochondrial ribonuclease P catalytic subunit
514740at33208	Fragmented	Aip_007236-T1	153.8	112	https://v10-1.orthodb.org/?query=514740at33208	Pre-mRNA-splicing factor SPF27
514834at33208	Complete	Aip_000933-T1	157.7	192	https://v10-1.orthodb.org/?query=514834at33208	Transmembrane protein 231
514892at33208	Complete	Aip_015545-T1	328.6	205	https://v10-1.orthodb.org/?query=514892at33208	tRNAHis guanylyltransferase catalytic domain
515058at33208	Complete	Aip_008830-T1	470.5	342	https://v10-1.orthodb.org/?query=515058at33208	Suppressor of fused C-terminal
515377at33208	Complete	Aip_001488-T1	166.8	178	https://v10-1.orthodb.org/?query=515377at33208	TMEM192 family
515410at33208	Complete	Aip_002317-T1	199.3	147	https://v10-1.orthodb.org/?query=515410at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
515425at33208	Complete	Aip_019521-T1	113.7	129	https://v10-1.orthodb.org/?query=515425at33208	NADH dehydrogenase 
515528at33208	Complete	Aip_010873-T1	237.9	267	https://v10-1.orthodb.org/?query=515528at33208	protein downstream neighbor of Son
515640at33208	Complete	Aip_009472-T1	337.2	195	https://v10-1.orthodb.org/?query=515640at33208	Eukaryotic translation initiation factor 6
516078at33208	Complete	Aip_009056-T1	333.1	238	https://v10-1.orthodb.org/?query=516078at33208	Deoxyhypusine hydroxylase
516321at33208	Complete	Aip_016816-T1	244.1	137	https://v10-1.orthodb.org/?query=516321at33208	RNA polymerase Rpb7-like , N-terminal
516481at33208	Duplicated	Aip_024325-T1	143.4	185	https://v10-1.orthodb.org/?query=516481at33208	Elongator complex protein 6
516481at33208	Duplicated	Aip_024152-T1	143.0	185	https://v10-1.orthodb.org/?query=516481at33208	Elongator complex protein 6
516659at33208	Complete	Aip_014620-T1	145.1	190	https://v10-1.orthodb.org/?query=516659at33208	Mediator complex, subunit Med27
516716at33208	Fragmented	Aip_004771-T1	194.4	211	https://v10-1.orthodb.org/?query=516716at33208	Forkhead-associated (FHA) domain
517311at33208	Complete	Aip_003256-T1	238.2	157	https://v10-1.orthodb.org/?query=517311at33208	Endonuclease III-like, conserved site-2
517525at33208	Duplicated	Aip_012547-T1	189.1	270	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_016707-T1	165.3	263	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_016707-T2	165.3	263	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_017487-T3	170.5	262	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_017487-T1	170.3	262	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_020540-T1	171.8	260	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_017905-T2	164.2	257	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_017905-T3	164.1	257	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_001387-T1	181.7	255	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_002267-T1	179.2	254	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517525at33208	Duplicated	Aip_006620-T1	160.9	250	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517686at33208	Fragmented	Aip_025736-T1	66.0	56	https://v10-1.orthodb.org/?query=517686at33208	ATPase, V1 complex, subunit F
517968at33208	Complete	Aip_025165-T1	87.8	71	https://v10-1.orthodb.org/?query=517968at33208	Archease domain
518288at33208	Complete	Aip_013425-T1	426.2	272	https://v10-1.orthodb.org/?query=518288at33208	Bardet-Biedl syndrome 5 protein
518569at33208	Complete	Aip_007141-T1	361.5	302	https://v10-1.orthodb.org/?query=518569at33208	Macrophage erythroblast attacher
518635at33208	Duplicated	Aip_004198-T1	442.0	346	https://v10-1.orthodb.org/?query=518635at33208	Actin-related protein 8
518635at33208	Duplicated	Aip_004198-T2	440.9	346	https://v10-1.orthodb.org/?query=518635at33208	Actin-related protein 8
519030at33208	Complete	Aip_000804-T1	177.5	153	https://v10-1.orthodb.org/?query=519030at33208	GATA zinc finger domain-containing protein 1
519303at33208	Complete	Aip_001115-T1	417.0	324	https://v10-1.orthodb.org/?query=519303at33208	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
519777at33208	Fragmented	Aip_023392-T1	190.1	144	https://v10-1.orthodb.org/?query=519777at33208	Eukaryotic rRNA processing
520011at33208	Complete	Aip_001075-T1	210.4	211	https://v10-1.orthodb.org/?query=520011at33208	Ribosomal protein S5, C-terminal
521343at33208	Complete	Aip_002596-T1	134.0	145	https://v10-1.orthodb.org/?query=521343at33208	Mediator complex, subunit Med20
522886at33208	Complete	Aip_017800-T1	200.2	188	https://v10-1.orthodb.org/?query=522886at33208	Queuosine salvage protein
522988at33208	Complete	Aip_021217-T1	281.1	285	https://v10-1.orthodb.org/?query=522988at33208	Transglutaminase-like
523206at33208	Complete	Aip_019098-T1	122.0	110	https://v10-1.orthodb.org/?query=523206at33208	SGS domain
523376at33208	Complete	Aip_018455-T1	278.1	234	https://v10-1.orthodb.org/?query=523376at33208	Post-GPI attachment to proteins 3
523534at33208	Complete	Aip_004666-T1	267.4	150	https://v10-1.orthodb.org/?query=523534at33208	Dynactin subunit 5
524148at33208	Complete	Aip_006359-T1	410.6	323	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524165at33208	Complete	Aip_011169-T1	279.1	348	https://v10-1.orthodb.org/?query=524165at33208	nitric oxide-associated protein 1
524322at33208	Complete	Aip_006178-T1	157.4	129	https://v10-1.orthodb.org/?query=524322at33208	Mitochondrial import inner membrane translocase subunit Tim21
525542at33208	Complete	Aip_014541-T1	200.1	172	https://v10-1.orthodb.org/?query=525542at33208	CAP Gly-rich domain
525888at33208	Complete	Aip_006047-T1	234.3	158	https://v10-1.orthodb.org/?query=525888at33208	SPRY domain
526074at33208	Duplicated	Aip_016372-T1	285.1	169	https://v10-1.orthodb.org/?query=526074at33208	cytochrome c oxidase assembly protein COX11, mitochondrial
526074at33208	Duplicated	Aip_028314-T1	284.8	169	https://v10-1.orthodb.org/?query=526074at33208	cytochrome c oxidase assembly protein COX11, mitochondrial
526487at33208	Complete	Aip_015104-T1	321.6	168	https://v10-1.orthodb.org/?query=526487at33208	rRNA-processing protein FCF1 homolog
526673at33208	Complete	Aip_025241-T2	405.0	266	https://v10-1.orthodb.org/?query=526673at33208	Ubiquitin-like domain-containing CTD phosphatase 1
526839at33208	Missing
527406at33208	Complete	Aip_015628-T1	364.2	235	https://v10-1.orthodb.org/?query=527406at33208	Zinc finger, CCCH-type
528325at33208	Complete	Aip_005993-T1	301.3	159	https://v10-1.orthodb.org/?query=528325at33208	Calcineurin-like phosphoesterase domain, lpxH-type
529092at33208	Complete	Aip_019713-T1	178.3	114	https://v10-1.orthodb.org/?query=529092at33208	Chromatin modification-related protein Eaf6
529093at33208	Complete	Aip_005418-T1	331.3	210	https://v10-1.orthodb.org/?query=529093at33208	ATPase, V1 complex, subunit D
529708at33208	Complete	Aip_020875-T1	222.2	219	https://v10-1.orthodb.org/?query=529708at33208	JNK1/MAPK8-associated membrane protein
